listing_url,car_code,car_model,price,brand,fuel_type,engine_type,battery_type,drive_type,transmission,power_kw,torque_nm,top_speed_kmh,vehicle_type,seating_capacity,boot_capacity_litres,battery_capacity_kwh,drive_range_km,energy_consumption_km_per_kwh,ac_charging_rate_kw,ac_charging_time_h,dc_charging_rate_kw,dc_charging_time_h,fuel_tank_capacity_litres,mileage
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21623,21623,BMW i7 Electric,628888.0,BMW,Electric,Electric Motor,Lithium-ion,Rear-wheel drive,2 stage single-speed (A),335.0,650.0,205.0,Luxury Sedan,5.0,500.0,101.7,610.0,4.8,11.0,,195.0,,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12944,12944,Pagani Huayra,8000000.0,Pagani,Petrol,V12 Twin-Turbo,,Rear-wheel drive,7-speed (A) Transverse Sequential,544.0,1000.0,,Sports,2.0,,,,,,,,,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21731,21731,Alfa Romeo Tonale Mild Hybrid,,Alfa Romeo,Petrol-Electric,4-cylinder in-line 16-valve Turbocharged,Lithium-ion,Front-wheel drive,7-speed (A) DCT FWD,118.0,240.0,212.0,SUV,5.0,500.0,,,,,,,,55.0,15.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12740,12740,Rolls-Royce Cullinan,2246000.0,Rolls-Royce,Petrol,V12 Twin-Turbocharged,,All-wheel drive,8-speed (A),420.0,850.0,250.0,SUV,5.0,600.0,,,,,,,,,6.6
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21677,21677,Volkswagen Golf R,340900.0,Volkswagen,Petrol,4-cylinder in-line 16-valve,,All-wheel drive,7-speed (A) DSG,235.0,420.0,270.0,Hatchback,5.0,,,,,,,,,,8.4
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12803,12803,Toyota GR Yaris,228000.0,Toyota,Petrol,3-cylinder in-line Turbocharged,,All-wheel drive,6-speed (M),200.0,370.0,228.0,Sports,,174.0,,,,,,,,50.0,14.6
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12604,12604,Land Rover Defender 90,287888.0,Land Rover,Petrol,4-cylinder in-line 16-valve Turbocharged,,All-wheel drive,8-speed (A),221.0,400.0,191.0,SUV,5.0,2971263.0,,,,,,,,90.0,9.7
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12968,12968,Audi Q5 Mild Hybrid,278800.0,Audi,Petrol-Electric,4-cylinder in-line 16-valve Turbocharged,Lithium-ion,All-wheel drive,7-speed (A) S tronic,183.0,370.0,237.0,SUV,5.0,520.0,,,,,,,,70.0,12.5
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12689,12689,Porsche Taycan Electric,488400.0,Porsche,Electric,Electric Motor,Lithium-ion,Rear-wheel drive,2-speed (A),240.0,345.0,230.0,Sports,4.0,407.0,79.2,434.0,3.6,,,,,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12403,12403,Mercedes-Benz AMG GT,553000.0,Mercedes-Benz,Petrol,V8 Biturbo,,Rear-wheel drive,7-speed (A) AMG Speedshift DCT,384.0,670.0,310.0,Sports,,285.0,,,,,,,,75.0,10.6
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12976,12976,Audi S3 Sedan,329045.0,Audi Past Cars,Petrol,4-cylinder in-line 16-valve Turbocharged,,All-wheel drive,7-speed (A) S tronic,228.0,400.0,250.0,Sports,5.0,325.0,,,,,,,,55.0,13.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12980,12980,Audi S3 Sportback,327148.0,Audi Past Cars,Petrol,4-cylinder in-line 16-valve Turbocharged,,All-wheel drive,7-speed (A) S tronic,228.0,400.0,250.0,Sports,5.0,325.0,,,,,,,,55.0,13.5
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21554,21554,Audi SQ7,564431.0,Audi Past Cars,Petrol,V8 Bi-Turbocharged,,All-wheel drive,8-speed (A) Tiptronic,373.0,770.0,250.0,SUV,7.0,705.0,,,,,,,,85.0,7.5
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12030,12030,Maserati Levante,469800.0,Maserati Past Cars,Petrol,V6 Twin-turbocharged,,All-wheel drive,8-speed (A),316.0,580.0,264.0,SUV,,580.0,,,,,,,,80.0,9.1
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12077,12077,MINI Cooper S Countryman,180900.0,MINI Past Cars,Petrol,4-cylinder in-line 16-valve,,Front-wheel drive,8-speed (A) Steptronic,141.0,280.0,225.0,Hatchback,5.0,450.0,,,,,,,,51.0,15.4
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12330,12330,Toyota Hilux Double Cab Diesel,156500.0,Toyota,Diesel (Euro VI),4-cylinder in-line 16-valve DOHC,,All-wheel drive,6-speed (A),110.0,400.0,168.0,Commercial,,,,,,,,,,80.0,15.3
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21526,21526,Honda Civic Hatchback,242000.0,Honda,Petrol,4-cylinder in-line 16-valve DOHC turbocharged,,Front-wheel drive,6-speed (M),134.0,240.0,,Hatchback,5.0,,,,,,,,,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21864,21864,Mercedes-Benz E-Class Saloon Mild Hybrid,346000.0,Mercedes-Benz,Petrol-Electric,4-cylinder in-line 16-valve Turbocharged,Lithium-ion,Rear-wheel drive,9G-Tronic (A),150.0,320.0,240.0,Luxury Sedan,5.0,540.0,,,,,,,,66.0,14.5
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12920,12920,Toyota Century Hybrid,,Toyota,Petrol-Electric,V8,unknown,Front-wheel drive,E-CVT (A),280.0,,,Luxury Sedan,,484.0,,,,,,,,82.0,12.5
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21775,21775,Toyota Vellfire Hybrid,354800.0,Toyota,Petrol-Electric,4-cylinder in-line 16-valve DOHC chain drive with Dual VVT-i,Nickel-metal hydride battery,Front-wheel drive,CVT (A),140.0,236.0,180.0,MPV,7.0,,,,,,,,,60.0,17.7
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12862,12862,Maxus eDeliver 3 Electric,,Maxus,Electric,Synchronous Permanent Magnet Electric Motors,Lithium-ion,Front-wheel drive,Single-speed (A),90.0,255.0,120.0,Commercial,2.0,4800.0,52.5,340.0,4.3,7.0,7.5,50.0,1.1,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21643,21643,Ferrari Purosangue,2214492.0,Ferrari,Petrol,V12,,All-wheel drive,8-speed (A) F1 DCT,533.0,716.0,310.0,Sports,4.0,473.0,,,,,,,,100.0,5.8
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12405,12405,BMW Z4 Roadster,387888.0,BMW,Petrol,4-cylinder in-line 16-valve Turbocharged,,Rear-wheel drive,8-speed (A) Steptronic Sport,145.0,320.0,,Sports,2.0,281.0,,,,,,,,52.0,16.7
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21944,21944,BMW M135,337888.0,BMW,Petrol,4-cylinder in-line Turbocharged,,All-wheel drive,7-speed (A) Steptronic,221.0,400.0,250.0,Hatchback,5.0,380.0,,,,,,,,49.0,12.8
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21837,21837,Maserati GranTurismo,688000.0,Maserati,Petrol,V6 Turbocharged,,All-wheel drive,8-speed (A),361.0,600.0,302.0,Sports,4.0,310.0,,,,,,,,70.0,9.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12720,12720,BMW 4 Series Coupe,331888.0,BMW,Petrol,4-cylinder in-line 16-valve TwinPower Turbocharged,,Rear-wheel drive,8-speed (A) Steptronic Sport,135.0,300.0,240.0,Sports,4.0,440.0,,,,,,,,59.0,14.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21494,21494,BMW X4 Mild Hybrid,360888.0,BMW,Petrol-Electric,4-cylinder in-line 16-valve TwinPower Turbocharged,Lithium-ion,All-wheel drive,8-speed (A) Steptronic,135.0,300.0,215.0,SUV,5.0,525.0,,,,,,,,65.0,11.8
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12796,12796,BYD T3 Electric,87800.0,BYD,Electric,AC Permanent Magnet Synchronous Motor,BYD LFP Blade,Front-wheel drive,Single-speed (A),100.0,210.0,100.0,Commercial,2.0,3800.0,44.9,280.0,5.58,6.6,6.8,50.0,1.0,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21820,21820,BMW X1 M35i,356888.0,BMW,Petrol,4-cylinder in-line 16-valve TwinPower Turbocharged,,All-wheel drive,7-speed (A) Steptronic DCT,221.0,400.0,250.0,SUV,5.0,5401600.0,,,,,,,,54.0,12.0
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12798,12798,Mercedes-Benz E-Class Saloon,352888.0,Mercedes-Benz Past Cars,Petrol,4-cylinder in-line 16-valve Turbocharged,,Rear-wheel drive,9G-Tronic (A),192.0,370.0,250.0,Luxury Sedan,5.0,540.0,,,,,,,,66.0,12.7
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12128,12128,Mazda CX-5,163900.0,Mazda Past Cars,Petrol,4-cylinder 16-valve DOHC SkyActiv,,Front-wheel drive,6-speed (A),143.0,258.0,201.0,SUV,5.0,442.0,,,,,,,,56.0,13.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12387,12387,Volkswagen Polo,158900.0,Volkswagen Past Cars,Petrol,3-cylinder in-line 12-valve TSI Turbocharged,,Front-wheel drive,7-speed (A) DSG,85.0,200.0,200.0,Hatchback,5.0,351.0,,,,,,,,40.0,20.4
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12449,12449,Volkswagen Touareg,404900.0,Volkswagen Past Cars,Petrol,6-cylinder in-line 24-valve Turbocharged,,All-wheel drive,8-speed (A) Tiptronic,250.0,450.0,250.0,SUV,5.0,810.0,,,,,,,,75.0,10.6
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12956,12956,Volvo V60 Cross Country Mild Hybrid,319000.0,Volvo Past Cars,Petrol-Electric,4-cylinder in-line 16-valve Turbocharged,Lithium-ion,All-wheel drive,8-speed (A),,350.0,180.0,Stationwagon,5.0,5191431.0,,,,,,,,60.0,14.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21688,21688,Ford Ranger Raptor Petrol,249000.0,Ford,Petrol,V6 EcoBoost,,All-wheel drive (Selectable),10-speed (A),215.0,600.0,180.0,Commercial,5.0,,,,,,,,,80.0,7.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12662,12662,Mercedes-Benz AMG GT 4-Door Coupe Mild Hybrid,534000.0,Mercedes-Benz,Petrol-Electric,6-cylinder in-line 24-valve Turbocharged,unknown,All-wheel drive,9-speed (A) AMG SPEEDSHIFT TCT,270.0,500.0,270.0,Sports,,456.0,,,,,,,,66.0,11.0
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11830,11830,Toyota Prius Hybrid 2016,,Toyota,Petrol-Electric,4-cylinder in-line 16-valve DOHC,Lithium ion,Front-wheel drive,CVT (A),72.0,142.0,,Hatchback,,502.0,,,,,,,,43.0,37.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12392,12392,Alfa Romeo Stelvio,,Alfa Romeo,Petrol,4-cylinder in-line 16-valve Turbocharged,,All-wheel drive,8-speed (A),206.0,400.0,230.0,SUV,5.0,525.0,,,,,,,,64.0,11.0
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11536,11536,Toyota Dyna 150 Diesel,119200.0,Toyota,Diesel (Euro VI),4-cylinder in-line 16-valve DOHC,,Front-wheel drive,5-speed (M),106.0,300.0,,Commercial,,,,,,,,,,60.0,10.3
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21716,21716,Mercedes-Benz GLC-Class Mild Hybrid,353300.0,Mercedes-Benz,Petrol-Electric,4-cylinder in-line 16-valve Turbocharged,unknown,All-wheel drive,9G-Tronic (A),,400.0,240.0,SUV,5.0,6201680.0,,,,,,,,62.0,12.8
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12851,12851,Land Rover Defender 110 Mild Hybrid Diesel,274000.0,Land Rover,Diesel-Electric(Euro VI),6-cylinders Twin-Turbocharged MHEV,Lithium-ion,All-wheel drive,8-speed (A),,570.0,188.0,Commercial,3.0,17192059.0,,,,,,,,89.0,11.0
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21888,21888,MINI Cooper 3-Door Electric,199888.0,MINI,Electric,Electric motor,Lithium-ion,Front-wheel drive,Single-speed (A),110.0,290.0,160.0,Sports,4.0,210800.0,40.7,305.0,6.8,11.0,4.5,75.0,0.5,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21715,21715,Volkswagen Arteon R,338800.0,Volkswagen,Petrol,4-cylinder in-line 16-valve Turbocharged,,All-wheel drive,7-speed (A) DSG,235.0,420.0,250.0,Sports,5.0,575.0,,,,,,,,,13.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21618,21618,Aston Martin DBX707,,Aston Martin,Petrol,V8 Twin-Turbocharged,,All-wheel drive,9-speed (A),520.0,900.0,310.0,SUV,5.0,638.0,,,,,,,,87.0,7.0
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21823,21823,Renault Kangoo E-Tech Electric,123800.0,Renault,Electric,Synchronous With Wound-Rotor,Lithium-ion,Front-wheel drive,Single-speed (A),90.0,245.0,132.0,Commercial,2.0,4.3,45.6,300.0,5.7,22.0,1.5,80.0,0.65,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12951,12951,BMW M3 Sedan,490500.0,BMW,Petrol,6-cylinder in-line M TwinPower Turbocharged,,Rear-wheel drive,8-speed (A) M Steptronic with Drivelogic,375.0,650.0,250.0,Sports,5.0,480.0,,,,,,,,59.0,9.9
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21936,21936,Land Rover Defender 110 Plug-in Hybrid,315888.0,Land Rover,Petrol-Electric,4-cylinder in-line 16-valve Twin-scroll Turbo,Lithium-ion,All-wheel drive,8-speed (A),165.0,625.0,191.0,SUV,5.0,853.0,,,,,,,,90.0,31.3
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12451,12451,BMW X7,648888.0,BMW,Petrol,6-cylinder in-line TwinPower Turbocharged,,All-wheel drive,8-speed (A) Steptronic,280.0,540.0,250.0,SUV,7.0,300.0,,,,,,,,83.0,9.3
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12453,12453,Land Rover Range Rover Evoque Mild Hybrid,,Land Rover,Petrol-Electric,4-cylinder in-line 16-valve Turbocharged,Lithium-ion,Front-wheel drive,8-speed (A),147.0,320.0,216.0,SUV,5.0,5911383.0,,,,,,,,67.0,10.3
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21711,21711,Opel Grandland,183500.0,Opel Past Cars,Petrol,3-cylinder Turbocharged,,Front-wheel drive,8-speed (A),96.0,230.0,188.0,SUV,5.0,5141652.0,,,,,,,,53.0,19.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=10856,10856,Maserati GranTurismo,,Maserati Past Cars,Petrol,V8,,All-wheel drive,6-speed (A),302.0,460.0,285.0,Sports,,,,,,,,,,86.0,7.0
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11912,11912,Volkswagen Touran,207400.0,Volkswagen Past Cars,Petrol,4-cylinder in-line 16-valve TSI Turbocharged,,Front-wheel drive,7-speed (A) DSG,110.0,250.0,209.0,MPV,7.0,633.0,,,,,,,,58.0,17.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21721,21721,Ford Ranger Diesel,129888.0,Ford Past Cars,Diesel (Euro VI),4-cylinder Turbocharged,,All-wheel drive (Selectable),6-speed (A),125.0,405.0,180.0,Commercial,5.0,1110.0,,,,,,,,80.0,10.3
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12568,12568,Nissan Serena e-POWER Hybrid,186800.0,Nissan Past Cars,Petrol-Electric,3-cylinder in-line DOHC,Lithium-ion,Front-wheel drive,Single speed reduction gear (A),,320.0,,MPV,7.0,280.0,,,,,,,,55.0,18.5
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12548,12548,Porsche Macan,397500.0,Porsche,Petrol,4-cylinder in-line Turbocharged,,All-wheel drive,7-speed (A) PDK,185.0,370.0,227.0,SUV,,488.0,,,,,,,,65.0,11.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12558,12558,Porsche Cayenne Coupe,519900.0,Porsche,Petrol,V6 Twin-scroll Turbocharged,,All-wheel drive,8-speed (A) Tiptronic S,250.0,450.0,243.0,SUV,,625.0,,,,,,,,90.0,10.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21736,21736,Aston Martin DB12,,Aston Martin,Petrol,4.0 Litre Twin-Turbo V8,,Rear-wheel drive,8-speed (A),500.0,800.0,325.0,Sports,4.0,262.0,,,,,,,,78.0,8.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21920,21920,Mercedes-Benz A-Class Saloon Mild Hybrid,254888.0,Mercedes-Benz,Petrol-Electric,4-cylinder in-line Turbocharged,unknown,Front-wheel drive,7G-DCT (A),120.0,270.0,230.0,Luxury Sedan,5.0,395.0,,,,,,,,43.0,16.1
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12896,12896,BMW M4 Coupe,538500.0,BMW,Petrol,6-cylinder in-line M TwinPower Turbocharged,,Rear-wheel drive,8-speed (A) M Steptronic with Drivelogic,375.0,650.0,250.0,Sports,4.0,440.0,,,,,,,,59.0,9.8
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21867,21867,Skoda Enyaq Coupe Electric,246400.0,Skoda,Electric,Electric Motor,Lithium Ion,Rear-wheel drive,Single-speed (A),210.0,545.0,180.0,SUV,5.0,5701610.0,82.0,576.0,5.2,11.0,7.5,135.0,0.5,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12052,12052,Mazda MX-5 RF,283888.0,Mazda,Petrol,4-cylinder in-line 16-valve DOHC SKYACTIV-G,,Rear-wheel drive,6-speed (M),135.0,205.0,220.0,Sports,2.0,127.0,,,,,,,,45.0,14.7
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21573,21573,Opel Zafira-e Life Electric,217500.0,Opel,Electric,Electric Motor,Lithium-ion,Front-wheel drive,Single-speed (A),100.0,260.0,150.0,MPV,7.0,15004500.0,50.0,238.0,4.3,11.0,4.5,50.0,0.5,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12598,12598,BMW M340i,442888.0,BMW,Petrol,6-cylinder in-line TwinPower Turbocharged,,All-wheel drive,8-speed (A) Steptronic Sport,275.0,500.0,250.0,Luxury Sedan,5.0,,,,,,,,,,11.36
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12773,12773,Bentley Bentayga,1097500.0,Bentley,Petrol,V8 Twin-turbocharged,,All-wheel drive,8-speed (A) ZF,404.0,770.0,290.0,SUV,,484.0,,,,,,,,85.0,8.8
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12909,12909,Rolls-Royce Cullinan 1 Auto Cars Edition,2329988.0,Rolls-Royce,Petrol,V12 Twin-Turbocharged,,All-wheel drive,8-speed (A),420.0,850.0,250.0,Luxury Sedan,5.0,600.0,,,,,,,,,6.6
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21880,21880,Porsche Panamera,498468.0,Porsche,Petrol,V6 Twin-turbocharged,,Rear-wheel drive,8-speed (A) PDK,260.0,500.0,272.0,Sports,4.0,494.0,,,,,,,,75.0,10.5
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21956,21956,Maxus eDeliver 5 Electric,58999.0,Maxus,Electric,Electric motor,Lithium Iron Phosphate,Front-wheel drive,Single-speed (A),120.0,240.0,120.0,Commercial,3.0,6600.0,64.0,339.0,4.8,11.0,7.0,70.0,0.7,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21914,21914,MINI Countryman S,275888.0,MINI,Petrol,4-cylinder in-line 16-valve TwinPower Turbocharged,,All-wheel drive,7-speed (A) Sport DCT,160.0,360.0,228.0,SUV,5.0,4501450.0,,,,,,,,54.0,14.5
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21724,21724,Lamborghini Revuelto Plug-in Hybrid,,Lamborghini,Petrol-Electric,V12,Lithium-ion,All-wheel drive (Selectable),8-speed (A) DCT,598.0,725.0,350.0,Sports,2.0,,,,,,,,,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12565,12565,Tesla Model 3 Electric,,Tesla Past Cars,Electric,Dual Electric Motors,unknown,All-wheel drive,Single Speed Fixed Gear (A),,,233.0,Sedan,,425.0,,,,,,,,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12813,12813,Peugeot 508 Fastback,195888.0,Peugeot Past Cars,Petrol,4-cylinder in-line 16-valve DOHC Turbocharged,,Front-wheel drive,8-speed (A) EAT8,133.0,250.0,225.0,Luxury Sedan,5.0,4871537.0,,,,,,,,62.0,19.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12135,12135,SEAT Ateca,137000.0,SEAT Past Cars,Petrol,4-cylinder in-line 16-valve Turbocharged,,Front-wheel drive,8-speed (A),110.0,250.0,195.0,SUV,,485.0,,,,,,,,50.0,16.1
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12247,12247,SEAT Ibiza,90999.0,SEAT Past Cars,Petrol,3-cylinder 12-valve Turbocharged,,Front-wheel drive,7-speed (A) DSG,85.0,200.0,193.0,Hatchback,5.0,355.0,,,,,,,,40.0,21.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12267,12267,Skoda Superb,214900.0,Skoda Past Cars,Petrol,4-cylinder in-line 16-valve Turbocharged,,Front-wheel drive,7-speed (A) DSG,140.0,320.0,239.0,Luxury Sedan,5.0,625.0,,,,,,,,66.0,13.0
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21890,21890,MINI John Cooper Works Countryman,311888.0,MINI,Petrol,4-cylinder in-line 16-valve TwinPower Turbocharged,,All-wheel drive,7-speed (A) Sport DCT,221.0,400.0,250.0,SUV,5.0,5051530.0,,,,,,,,54.0,12.2
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12207,12207,Lamborghini Urus,,Lamborghini,Petrol,V8 Twin-Turbocharged,,All-wheel drive,8-speed (A),485.0,850.0,305.0,SUV,5.0,616.0,,,,,,,,85.0,7.8
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21937,21937,MINI Cooper C 5-Door,248888.0,MINI,Petrol,3-cylinder in-line 12-valve TwinPower Turbocharged,,Front-wheel drive,7-speed (A) DCT,115.0,230.0,225.0,Hatchback,5.0,275925.0,,,,,,,,44.0,15.4
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12977,12977,Mercedes-Benz EQC Electric,406000.0,Mercedes-Benz,Electric,Electric Motor,Lithium-ion,All-wheel drive,Single-speed (A),300.0,760.0,180.0,SUV,5.0,500.0,80.0,423.0,4.7,11.0,7.5,110.0,0.6,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12431,12431,Jeep Wrangler Sahara 4-Door,,Jeep,Petrol,4-cylinder in-line 16-valve Turbocharged,,All-wheel drive (Selectable),8-speed (A) ZF,200.0,400.0,180.0,SUV,5.0,8972050.0,,,,,,,,81.0,9.1
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12942,12942,Mercedes-Benz Maybach GLS-Class,1111000.0,Mercedes-Benz,Petrol,V8,,All-wheel drive,9G-Tronic (A),410.0,770.0,250.0,SUV,5.0,520.0,,,,,,,,90.0,7.5
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12500,12500,Bentley Continental GT,1200000.0,Bentley,Petrol,V8 Twin-Turbocharged,,All-wheel drive,8-speed (A) ZF,404.0,770.0,318.0,Sports,4.0,358.0,,,,,,,,90.0,8.4
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21562,21562,Toyota Proace City Electric,111600.0,Toyota,Electric,Synchronous with permanent magnet,Lithium-ion,Front-wheel drive,Single-speed (A),100.0,260.0,134.0,Commercial,3.0,3900.0,50.0,259.0,,,,,,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12477,12477,Mercedes-Benz GLE-Class Mild Hybrid 1 Auto Cars Edition,450988.0,Mercedes-Benz,Petrol-Electric,6-cylinder in-line 24-valve,unknown,All-wheel drive,9G-Tronic (A),270.0,500.0,250.0,SUV,7.0,,,,,,,,,85.0,11.5
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21781,21781,Jeep Grand Cherokee L,,Jeep,Petrol,V6 Pentastar,,All-wheel drive (Selectable),8-speed (A),210.0,344.0,210.0,SUV,7.0,4872395.0,,,,,,,,87.0,8.3
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21965,21965,MINI Cooper S Convertible,289888.0,MINI,Petrol,4-cylinder in-line 16-valve TwinPower Turbocharged,,Front-wheel drive,7-speed (A) DCT,150.0,300.0,237.0,Sports,4.0,160.0,,,,,,,,44.0,14.7
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21866,21866,Volkswagen ID.4 GTX Electric,214900.0,Volkswagen,Electric,Dual electric motor,Lithium-ion,All-wheel drive,Single-speed (A),290.0,545.0,180.0,SUV,5.0,543.0,82.0,515.0,4.7,11.0,7.5,175.0,0.4,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21563,21563,Toyota GR86,270000.0,Toyota,Petrol,4-cylinder Horizontally opposed,,Rear-wheel drive,6-speed (M),173.0,250.0,,Sports,4.0,,,,,,,,,50.0,8.3
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21835,21835,SRM T3EV Electric,68800.0,SRM,Electric,Electric Motor,Lithium Iron Phosphate,Rear-wheel drive,Single-speed (A),60.0,220.0,,Commercial,2.0,,53.58,300.0,,11.0,3.0,55.0,0.6,,
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12853,12853,Mercedes-Benz S-Class Mild Hybrid,709888.0,Mercedes-Benz,Petrol-Electric,6-cylinder in-line 24-valve Twin-Turbocharged,Lithium-ion,All-wheel drive,9G-Tronic (A),270.0,500.0,250.0,Luxury Sedan,5.0,550.0,,,,,,,,76.0,10.8
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21518,21518,Citroen C4,167000.0,Citroen Past Cars,Petrol,3-cylinder in-line Turbocharged,,Front-wheel drive,8-speed (A),96.0,230.0,210.0,SUV,5.0,380.0,,,,,,,,50.0,21.3
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21585,21585,Mercedes-Benz S-Class Plug-in Hybrid,660888.0,Mercedes-Benz Past Cars,Petrol-Electric,6-cylinder in-line 24-valve Twin-scroll Turbocharged,Lithium-ion,Rear-wheel drive,9G-Tronic (A),220.0,650.0,250.0,Luxury Sedan,5.0,350.0,,,,,,,,67.0,111.1
https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=21667,21667,Citroen C5 Aircross,173000.0,Citroen Past Cars,Petrol,3-cylinder in-line Turbocharged,,Front-wheel drive,8-speed (A),95.0,230.0,188.0,SUV,5.0,5801630.0,,,,,,,,53.0,20.4
